ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEP_REPAY_STATUS,AUG_REPAY_STATUS,JUL_REPAY_STATUS,JUN_REPAY_STATUS,MAY_REPAY_STATUS,APR_REPAY_STATUS,SEP_BILL_AMT,AUG_BILL_AMT,JUL_BILL_AMT,JUN_BILL_AMT,MAY_BILL_AMT,APR_BILL_AMT,SEP_PAY_AMT,AUG_PAY_AMT,JUL_PAY_AMT,JUN_PAY_AMT,MAY_PAY_AMT,APR_PAY_AMT,default.payment.next.month,AGE_GROUP,EDUCATION_LEVEL,MARRIAGE_DESC,LIMIT_BIN,PAY_RATIO_SEP,PAY_RATIO_AUG,PAY_RATIO_JUL,PAY_RATIO_JUN,PAY_RATIO_MAY,UTIL_SEP,UTIL_AUG,UTIL_JUL,UTIL_JUN,UTIL_MAY,UTIL_APR,UTIL_AVG,UTIL_MAX,UTIL_MIN,UTIL_STD,MONTHS_NO_PAYMENT,BILL_GROWTH_RATIO,UTIL_TREND,PAY_TREND
10522,100000.0,1,2,1,51,3,4,3,2,2,2,56002.0,55557.0,54083.0,54601.0,55585.0,57027.0,1000.0,0.0,2000.0,2000.0,2500.0,0.0,1,Adults,University,Married,Q2,0.017999532012167682,0.0,0.03662936576253182,0.035980930107043264,0.04383888333596367,0.56002,0.55557,0.54083,0.54601,0.55585,0.57027,0.5547583333333334,0.57027,0.54083,0.01039883919803873,0,0.9820260578322549,-0.010250000000000092,-0.025839351323795987
10523,50000.0,1,2,2,24,0,0,0,0,0,0,47578.0,33666.0,16177.0,16607.0,17186.0,17749.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,Youth,University,Single,Q1,0.05940711697261332,0.12363231748779131,0.060215571746853734,0.058186896310950774,0.056341202321257534,0.95156,0.67332,0.32354,0.33214,0.34372,0.35498,0.4965433333333333,0.95156,0.32354,0.26024754167266717,0,2.680601724040791,0.5965799999999999,0.0030659146513557847
10524,230000.0,2,2,1,33,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,1,Adults,University,Married,Q4,,,1.0,,,0.0,0.0,0.0,0.008652173913043478,0.0,0.0,0.0014420289855072465,0.008652173913043478,0.0,0.003532235208796032,5,,0.0,
10525,90000.0,1,2,2,28,2,0,0,0,0,0,33382.0,35526.0,37513.0,38637.0,44088.0,35705.0,3000.0,3000.0,3000.0,10000.0,3000.0,2000.0,1,Adults,University,Single,Q2,0.0844451950684006,0.07997227627755711,0.07764577995185962,0.22681908909453818,0.08402184567987676,0.37091111111111114,0.3947333333333333,0.41681111111111113,0.4293,0.4898666666666667,0.3967222222222222,0.41639074074074073,0.4898666666666667,0.37091111111111114,0.04120637815706502,0,0.9349390841618821,-0.025811111111111062,0.0004233493885238415
10526,20000.0,1,2,2,24,1,2,-1,0,-1,-1,12060.0,11047.0,780.0,390.0,12246.0,12409.0,0.0,780.0,0.0,12246.0,911.0,0.0,0,Youth,University,Single,Q1,0.0,1.0,0.0,1.0,0.07341445724877105,0.603,0.55235,0.039,0.0195,0.6123,0.62045,0.4077666666666666,0.62045,0.0195,0.2942204405996746,0,0.9718752518333468,-0.017449999999999966,-0.07341445724877105
10527,260000.0,2,2,2,40,-1,-1,-2,-2,-2,-2,1022.0,1085.0,0.0,0.0,0.0,0.0,1085.0,0.0,0.0,0.0,0.0,300.0,0,Adults,University,Single,Q4,1.0,,,,,0.003930769230769231,0.0041730769230769234,0.0,0.0,0.0,0.0,0.0013506410256410256,0.0041730769230769234,0.0,0.0020938066133533656,4,,0.003930769230769231,
10528,290000.0,2,1,1,40,-1,-1,-2,-2,-2,-2,636.0,6732.0,0.0,3692.0,0.0,1957.0,6732.0,0.0,3692.0,0.0,1957.0,0.0,1,Adults,Graduate School,Married,Q5,1.0,,1.0,,1.0,0.0021931034482758622,0.023213793103448274,0.0,0.01273103448275862,0.0,0.0067482758620689655,0.00748103448275862,0.023213793103448274,0.0,0.009116063816176065,2,0.3249872253449157,-0.004555172413793104,0.0
10529,50000.0,2,2,1,34,1,2,0,0,0,0,49378.0,48052.0,48573.0,28902.0,28205.0,30388.0,0.0,2033.0,1119.0,985.0,2000.0,4000.0,0,Adults,University,Married,Q1,0.0,0.041854528235851195,0.03871704380319701,0.03492288601311824,0.0658154534684744,0.98756,0.96104,0.97146,0.57804,0.5641,0.60776,0.7783266666666666,0.98756,0.5641,0.21427274009231007,0,1.6249177306831644,0.3798,-0.0658154534684744
10530,60000.0,2,3,2,42,0,0,0,0,0,0,54216.0,27596.0,28772.0,19067.0,19467.0,9247.0,4000.0,2000.0,1000.0,1000.0,331.0,343.0,0,Adults,High School,Single,Q2,0.14494854326714016,0.06951202558042541,0.052446635548329575,0.05136898340781836,0.03579539310046501,0.9036,0.45993333333333336,0.4795333333333333,0.3177833333333333,0.32445,0.15411666666666668,0.43990277777777775,0.9036,0.15411666666666668,0.2556963519091143,0,5.863090732129339,0.7494833333333333,0.10915315016667515
10531,180000.0,2,2,1,36,-1,-1,-1,-2,-2,-2,787.0,398.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0,Adults,University,Married,Q3,1.0,,,,,0.004372222222222223,0.002211111111111111,0.0,0.0,0.0,0.0,0.0010972222222222223,0.004372222222222223,0.0,0.0018320458442158708,4,,0.004372222222222223,
10532,250000.0,2,2,1,43,0,0,0,0,0,0,82650.0,81977.0,24585.0,16753.0,17113.0,17298.0,3503.0,1553.0,1000.0,1000.0,1000.0,1382.0,0,Adults,University,Married,Q4,0.042731497859155615,0.06316859873906853,0.059690801647466124,0.05843510781277392,0.05781015146259683,0.3306,0.327908,0.09834,0.067012,0.068452,0.069192,0.16025066666666665,0.3306,0.067012,0.13143282114702806,0,4.778009018383628,0.261408,-0.015078653603441218
10533,90000.0,1,1,1,29,0,0,0,0,0,0,82410.0,85150.0,81812.0,76424.0,77086.0,77634.0,8000.0,3000.0,3100.0,3000.0,3000.0,2500.0,0,Adults,Graduate School,Married,Q2,0.09395184967704051,0.03666943724636972,0.04056317387208207,0.03891757258127286,0.038642862663266095,0.9156666666666666,0.9461111111111111,0.9090222222222222,0.8491555555555556,0.8565111111111111,0.8626,0.8898444444444443,0.9461111111111111,0.8491555555555556,0.03926695466158613,0,1.0615194373599197,0.053066666666666595,0.055308987013774416
10534,10000.0,2,3,1,52,2,2,2,2,2,2,3475.0,4366.0,4148.0,4579.0,4360.0,4787.0,1100.0,0.0,500.0,0.0,500.0,0.0,0,Adults,High School,Married,Q1,0.25194686211635364,0.0,0.10919414719371041,0.0,0.10444955086693128,0.3475,0.4366,0.4148,0.4579,0.436,0.4787,0.4285833333333333,0.4787,0.3475,0.04528776508800879,0,0.7259243785251723,-0.13120000000000004,0.14749731124942236
10535,290000.0,2,1,1,37,0,0,0,0,0,-1,54966.0,41327.0,24872.0,20318.0,26030.0,7258.0,4020.0,8000.0,0.0,16000.0,7258.0,10000.0,0,Adults,Graduate School,Married,Q5,0.09727296924528758,0.32164683177870695,0.0,0.6146753745678064,1.0,0.18953793103448277,0.14250689655172413,0.0857655172413793,0.07006206896551724,0.08975862068965518,0.025027586206896553,0.10044310344827588,0.18953793103448277,0.025027586206896553,0.057701556648972877,0,7.573160650316892,0.16451034482758622,-0.9027270307547124
10536,80000.0,2,2,2,27,0,0,0,0,0,0,79534.0,81391.0,77033.0,47413.0,48650.0,49841.0,3174.0,2308.0,3400.0,2000.0,2000.0,14410.0,0,Adults,University,Single,Q2,0.03899694069368849,0.02996118546596913,0.07171029042667623,0.041109969167523124,0.040127605786400754,0.994175,1.0173875,0.9629125,0.5926625,0.608125,0.6230125,0.7997124999999999,1.0173875,0.5926625,0.21101216656273636,0,1.5957544993077988,0.37116250000000006,-0.0011306650927122644
10537,30000.0,2,2,2,25,2,2,2,2,3,2,300.0,300.0,300.0,1126.0,826.0,676.0,0.0,0.0,828.0,0.0,0.0,31496.0,0,Adults,University,Single,Q1,0.0,0.0,0.7353463587921847,0.0,0.0,0.01,0.01,0.01,0.037533333333333335,0.027533333333333333,0.022533333333333332,0.0196,0.037533333333333335,0.01,0.011572611344607289,0,0.4437869822485207,-0.012533333333333332,0.0
10538,200000.0,2,2,1,37,-1,-1,-1,0,-1,-1,24779.0,8313.0,1951.0,1951.0,3124.0,3259.0,8318.0,1951.0,0.0,3124.0,3259.0,0.0,0,Adults,University,Married,Q4,1.0006014675808974,1.0,0.0,1.0,1.0,0.123895,0.041565,0.009755,0.009755,0.01562,0.016295,0.036147500000000006,0.123895,0.009755,0.04458161322226912,0,7.603252531451365,0.1076,0.0006014675808974079
10539,50000.0,2,3,1,56,0,0,0,0,0,0,63348.0,62934.0,60513.0,18712.0,17015.0,20284.0,2400.0,2500.0,1000.0,1000.0,5000.0,2000.0,0,Adults,High School,Married,Q1,0.03813518924587663,0.04131343678217904,0.05344164172723386,0.05877167205406994,0.24649970420035497,1.26696,1.25868,1.21026,0.37424,0.3403,0.40568,0.8093533333333335,1.26696,0.3403,0.4783955000903193,0,3.1230526523368174,0.86128,-0.20836451495447833
10540,220000.0,1,2,1,47,4,3,2,2,2,2,216591.0,197022.0,198088.0,187000.0,179703.0,174571.0,0.0,6000.0,0.0,14004.0,0.0,7000.0,1,Adults,University,Married,Q4,0.0,0.030289568272686886,0.0,0.07792858216056493,0.0,0.9845045454545455,0.8955545454545455,0.9004,0.85,0.8168318181818182,0.7935045454545454,0.873465909090909,0.9845045454545455,0.7935045454545454,0.06884013464854463,0,1.240704355248008,0.19100000000000006,0.0
10541,430000.0,1,2,1,48,0,0,0,0,0,0,32263.0,32802.0,25645.0,25045.0,25568.0,26144.0,1794.0,2399.0,884.0,914.0,987.0,869.0,0,Adults,University,Married,Q5,0.054691787086153285,0.09354650029245468,0.03529646636055101,0.03574780976220275,0.03775244798041616,0.07503023255813954,0.07628372093023256,0.05963953488372093,0.05824418604651163,0.05946046511627907,0.0608,0.06490968992248063,0.07628372093023256,0.05824418604651163,0.00837354217647556,0,1.2340498776009792,0.014230232558139537,0.016939339105737125
10542,50000.0,2,2,1,27,0,0,0,-1,0,0,48945.0,36467.0,18890.0,30288.0,30003.0,29763.0,1819.0,2664.0,31057.0,1064.0,1073.0,1043.0,1,Adults,University,Married,Q1,0.0498807140702553,0.14102699841185812,1.0253895932382462,0.0354631203546312,0.036051473305782344,0.9789,0.72934,0.3778,0.60576,0.60006,0.59526,0.6478533333333334,0.9789,0.3778,0.19798125433148125,0,1.644491482713436,0.38364,0.013829240764472957
10543,410000.0,1,1,2,33,-2,-2,-2,-1,-1,-1,333.0,333.0,333.0,1019.0,2218.0,1216.0,333.0,333.0,1019.0,2218.0,1216.0,1019.0,0,Adults,Graduate School,Single,Q5,1.0,1.0,1.0,1.0,1.0,0.0008121951219512196,0.0008121951219512196,0.0008121951219512196,0.0024853658536585365,0.005409756097560976,0.0029658536585365856,0.0022162601626016265,0.005409756097560976,0.0008121951219512196,0.0018301322620968676,0,0.2738486842105263,-0.002153658536585366,0.0
10544,50000.0,2,2,1,39,-1,2,2,2,0,0,23912.0,23242.0,25451.0,24743.0,25263.0,25763.0,0.0,2600.0,0.0,918.0,921.0,1127.0,0,Adults,University,Married,Q1,0.0,0.10215708616557306,0.0,0.03633772711079444,0.03574894228156659,0.47824,0.46484,0.50902,0.49486,0.50526,0.51526,0.49458,0.51526,0.46484,0.01950271775932783,0,0.9281527772386756,-0.03702000000000005,-0.03574894228156659
10545,110000.0,1,2,2,47,0,0,0,0,0,0,72897.0,72755.0,71698.0,72418.0,72293.0,73954.0,3290.0,3200.0,2700.0,2800.0,3000.0,2650.0,0,Adults,University,Single,Q3,0.04522025977596041,0.044631649418393815,0.0372835482890994,0.03873127412059259,0.04056575709224653,0.6627,0.661409090909091,0.6518,0.6583454545454546,0.6572090909090909,0.6723090909090909,0.6606287878787879,0.6723090909090909,0.6518,0.006872899027836186,0,0.9857073315844985,-0.0096090909090909,0.004654502683713882
10546,50000.0,1,1,2,28,1,2,0,0,0,-1,50146.0,47918.0,48866.0,4372.0,-1203.0,49830.0,0.0,2400.0,1000.0,0.0,51830.0,0.0,0,Adults,Graduate School,Single,Q1,0.0,0.04911390332746695,0.22872827081427263,,1.0401364639775237,1.00292,0.95836,0.97732,0.08744,-0.02406,0.9966,0.66643,1.00292,-0.02406,0.49317731622612165,0,1.0063415613084488,0.006319999999999992,-1.0401364639775237
10547,30000.0,2,3,3,56,3,2,2,2,2,2,26551.0,25844.0,27574.0,28420.0,29318.0,28704.0,0.0,2478.0,1600.0,1498.0,0.0,1100.0,1,Adults,High School,Others,Q1,0.0,0.0898672662653224,0.05629838142153413,0.051094890510948905,0.0,0.8850333333333333,0.8614666666666667,0.9191333333333334,0.9473333333333334,0.9772666666666666,0.9568,0.9245055555555557,0.9772666666666666,0.8614666666666667,0.044516495902164235,0,0.9249930323299889,-0.07176666666666665,0.0
10548,80000.0,2,1,1,25,3,2,2,2,3,3,6269.0,7212.0,7246.0,8073.0,8349.0,8420.0,1200.0,300.0,1100.0,700.0,500.0,0.0,1,Adults,Graduate School,Married,Q2,0.16638935108153077,0.04140215291195142,0.13625665799578843,0.0838423763324949,0.05938242280285035,0.0783625,0.09015,0.090575,0.1009125,0.1043625,0.10525,0.09493541666666666,0.10525,0.0783625,0.01046480833755051,0,0.7445368171021378,-0.026887499999999995,0.10700692827868041
10549,230000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,8681.0,8681.0,8888.0,4932.0,10986.0,5081.0,8681.0,8888.0,4932.0,10986.0,5081.0,4321.0,0,Adults,University,Married,Q4,1.0,1.0,1.0,1.0,1.0,0.037743478260869566,0.037743478260869566,0.038643478260869564,0.021443478260869564,0.04776521739130435,0.022091304347826086,0.03423840579710145,0.04776521739130435,0.021443478260869564,0.010375091378345094,0,1.7085219444991144,0.01565217391304348,0.0
10550,300000.0,1,2,1,66,0,0,0,0,0,0,259513.0,257866.0,261088.0,257288.0,256369.0,212395.0,10000.0,15000.0,9500.0,11000.0,9000.0,6000.0,1,Seniors,University,Married,Q5,0.03877983138529314,0.05745189361441353,0.03692360312179348,0.04290690372080868,0.04237387885778855,0.8650433333333334,0.8595533333333333,0.8702933333333334,0.8576266666666666,0.8545633333333333,0.7079833333333333,0.8358438888888888,0.8702933333333334,0.7079833333333333,0.06288837445706365,0,1.2218413804468091,0.1570600000000001,-0.003594047472495414
10551,230000.0,2,2,2,28,0,0,0,0,0,0,23063.0,14024.0,11825.0,14765.0,12383.0,10008.0,2000.0,2000.0,5000.0,1000.0,2000.0,1000.0,0,Adults,University,Single,Q4,0.1426126640045636,0.16913319238900634,0.3386386725364037,0.08075587498990551,0.19984012789768185,0.10027391304347825,0.06097391304347826,0.05141304347826087,0.06419565217391304,0.05383913043478261,0.04351304347826087,0.062368115942028984,0.10027391304347825,0.04351304347826087,0.019951962852714975,0,2.3044564348521184,0.056760869565217385,-0.05722746389311825
10552,220000.0,1,1,1,36,-1,-1,-2,-2,-2,-2,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0,Adults,Graduate School,Married,Q4,,,,,,0.0034954545454545455,0.0,0.0,0.0,0.0,0.0,0.0005825757575757575,0.0034954545454545455,0.0,0.0014270133425759574,5,,0.0034954545454545455,
10553,200000.0,2,1,2,26,0,0,0,0,0,0,199649.0,202127.0,198168.0,189696.0,192462.0,194025.0,7263.0,7266.0,7000.0,7940.0,7009.0,7000.0,0,Adults,Graduate School,Single,Q4,0.03593285409668179,0.03666585927092164,0.03690114709851552,0.04125489707059056,0.03612421079757763,0.998245,1.010635,0.99084,0.94848,0.96231,0.970125,0.9801058333333335,1.010635,0.94848,0.023633805325564198,0,1.0289859554181162,0.028120000000000034,-0.000191356700895845
10554,130000.0,2,1,2,30,2,0,0,2,0,0,112822.0,115526.0,123658.0,120259.0,121205.0,124778.0,4527.0,10122.0,1.0,4355.0,8918.0,0.0,1,Adults,Graduate School,Single,Q3,0.03918598410747364,0.08185479305827363,8.31538595863927e-06,0.035930860938080116,0.0714709323758996,0.8678615384615385,0.8886615384615385,0.9512153846153846,0.9250692307692308,0.9323461538461538,0.9598307692307693,0.9208307692307692,0.9598307692307693,0.8678615384615385,0.03587587575988161,0,0.9041818269246181,-0.0919692307692308,-0.03228494826842596
10555,20000.0,1,1,2,25,0,0,0,0,0,0,17263.0,17581.0,19670.0,16730.0,18757.0,12875.0,4321.0,5200.0,350.0,4500.0,1000.0,4500.0,0,Adults,Graduate School,Single,Q1,0.24577669074569136,0.2643619725470259,0.02092050209205021,0.23991043343818308,0.07766990291262135,0.86315,0.87905,0.9835,0.8365,0.93785,0.64375,0.8573,0.9835,0.64375,0.11743787293714067,0,1.3408155339805825,0.21939999999999993,0.16810678783307
10556,400000.0,2,1,2,31,0,-1,-1,0,-1,0,7912.0,4220.0,3364.0,2832.0,34967.0,38706.0,4220.0,3364.0,2500.0,34967.0,10000.0,22600.0,0,Adults,Graduate School,Single,Q5,1.0,1.0,0.882768361581921,1.0,0.25835787733167986,0.01978,0.01055,0.00841,0.00708,0.0874175,0.096765,0.03833375,0.096765,0.00708,0.04198054691610151,0,0.2044127525448251,-0.076985,0.7416421226683201
10557,230000.0,2,1,2,29,0,0,0,0,0,0,31206.0,28395.0,29127.0,25446.0,26141.0,26852.0,1500.0,1500.0,1000.0,1100.0,1300.0,710.0,0,Adults,Graduate School,Single,Q4,0.05282620179609086,0.051498609537542483,0.039298907490371765,0.042079491985769484,0.04841352599433934,0.13567826086956522,0.12345652173913044,0.12663913043478262,0.11063478260869565,0.11365652173913043,0.11674782608695652,0.12113550724637683,0.13567826086956522,0.11063478260869565,0.009301836888604609,0,1.162148070907195,0.018930434782608696,0.004412675801751524
10558,30000.0,1,2,1,36,0,0,0,0,0,0,6727.0,5023.0,6714.0,8714.0,9514.0,3300.0,2000.0,2000.0,2000.0,5000.0,0.0,0.0,0,Adults,University,Married,Q1,0.3981684252438782,0.2978850163836759,0.22951572182694516,0.5255413075467732,0.0,0.22423333333333334,0.16743333333333332,0.2238,0.29046666666666665,0.3171333333333333,0.11,0.22217777777777778,0.3171333333333333,0.11,0.07650829342602644,0,2.0384848484848486,0.11423333333333334,0.3981684252438782
10559,190000.0,1,2,1,44,0,0,0,0,0,0,197494.0,194913.0,192896.0,116537.0,112086.0,108660.0,7200.0,8000.0,4100.0,4000.0,5000.0,7000.0,0,Adults,University,Married,Q4,0.03693955764879715,0.041473125414731256,0.03518195937770837,0.035686883286048215,0.04601509295048776,1.039442105263158,1.0258578947368422,1.015242105263158,0.6133526315789474,0.5899263157894736,0.5718947368421052,0.8092859649122807,1.039442105263158,0.5718947368421052,0.2388121870493363,0,1.817540953432726,0.4675473684210527,-0.009075535301690606
10560,220000.0,2,1,2,27,-1,-1,-1,0,0,-1,471.0,5261.0,16436.0,16071.0,96.0,480.0,5272.0,17571.0,0.0,0.0,549.0,0.0,0,Adults,Graduate School,Single,Q4,1.002090857251473,1.0690557313214895,0.0,0.0,1.14375,0.002140909090909091,0.023913636363636363,0.0747090909090909,0.07305,0.00043636363636363637,0.002181818181818182,0.029405303030303028,0.0747090909090909,0.00043636363636363637,0.03552778047193081,0,0.98125,-4.0909090909091016e-05,-0.14165914274852698
10561,20000.0,1,2,2,30,0,0,0,0,0,0,19149.0,20221.0,19812.0,10717.0,13534.0,15298.0,1392.0,1201.0,1000.0,3000.0,2000.0,399.0,0,Adults,University,Single,Q1,0.06883932545373621,0.060619826367857864,0.09330969487729775,0.22166395744052017,0.13073604392731075,0.95745,1.01105,0.9906,0.53585,0.6767,0.7649,0.8227583333333334,1.01105,0.53585,0.19430050801957946,0,1.251732252582037,0.19255,-0.061896718473574544
10562,280000.0,2,2,2,29,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,5017.0,101.0,0,Adults,University,Single,Q5,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.01791785714285714,0.0029863095238095235,0.01791785714285714,0.0,0.007314934547347145,5,0.0,-0.01791785714285714,
10563,190000.0,1,2,1,36,0,0,0,0,0,0,79584.0,83108.0,82179.0,80874.0,81720.0,87685.0,7007.0,2912.0,2871.0,3501.0,8001.0,3234.0,0,Adults,University,Married,Q4,0.08431197959281898,0.03543484345149004,0.035499666147340306,0.04284140969162996,0.09124707760734448,0.4188631578947368,0.43741052631578947,0.432521052631579,0.4256526315789474,0.4301052631578947,0.4615,0.4343421052631579,0.4615,0.4188631578947368,0.014719635067137212,0,0.907612476478303,-0.042636842105263195,-0.006935098014525493
10564,260000.0,1,1,2,36,-1,-1,-1,-2,-2,-2,5877.0,427.0,-73.0,-73.0,-73.0,-73.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,Adults,Graduate School,Single,Q4,2.0,,,,,0.022603846153846155,0.0016423076923076923,-0.00028076923076923076,-0.00028076923076923076,-0.00028076923076923076,-0.00028076923076923076,0.0038538461538461543,0.022603846153846155,-0.00028076923076923076,0.009217739200928356,0,,0.022884615384615385,
10565,80000.0,2,2,1,34,0,0,0,2,0,0,63343.0,65325.0,69261.0,67551.0,71282.0,72942.0,3000.0,5631.0,0.0,5000.0,3000.0,4500.0,0,Adults,University,Married,Q2,0.045924225028702644,0.08130116515788106,0.0,0.07014393535534917,0.041128567903265606,0.7917875,0.8165625,0.8657625,0.8443875,0.891025,0.911775,0.8535499999999999,0.911775,0.7917875,0.0451891676732378,0,0.8684022922321845,-0.11998750000000002,0.0047956571254370375
10566,60000.0,2,2,2,24,-1,0,0,0,0,0,57147.0,58104.0,58311.0,58828.0,58945.0,57918.0,3000.0,3000.0,2500.0,2100.0,4000.0,2100.0,0,Youth,University,Single,Q2,0.05163155720776538,0.05144826876575603,0.04249677024546134,0.03562643141911952,0.06906315825822715,0.95245,0.9684,0.97185,0.9804666666666667,0.9824166666666667,0.9653,0.9701472222222223,0.9824166666666667,0.95245,0.010951435302515617,0,0.9866880762457267,-0.012850000000000028,-0.017431601050461765
10567,80000.0,1,3,1,52,-1,0,0,0,0,0,35861.0,18521.0,19385.0,20561.0,21261.0,21457.0,1500.0,1500.0,1500.0,1028.0,876.0,1449.0,0,Adults,High School,Married,Q2,0.08098914745424113,0.07737941707505804,0.07295365011429406,0.04835144160669771,0.04082583772195554,0.4482625,0.2315125,0.2423125,0.2570125,0.2657625,0.2682125,0.2855125,0.4482625,0.2315125,0.08095851406739132,0,1.6712960805331594,0.18005,0.04016330973228559
10568,360000.0,2,1,1,36,-1,-1,0,0,-1,2,15521.0,36003.0,51414.0,17993.0,11546.0,9771.0,36011.0,20094.0,1000.0,11546.0,0.0,306.0,1,Adults,Graduate School,Married,Q5,1.0002222037052468,0.3908274010969775,0.05557716889901628,1.0,0.0,0.04311388888888889,0.10000833333333334,0.14281666666666668,0.049980555555555556,0.032072222222222224,0.027141666666666668,0.06585555555555556,0.14281666666666668,0.027141666666666668,0.045822925889090024,0,1.5884761027530447,0.01597222222222222,1.0002222037052468
10569,350000.0,2,2,1,33,-1,-1,-2,-2,-2,-1,598.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,687.0,18296.0,0,Adults,University,Married,Q5,,,,,1.0,0.0017085714285714287,0.0,0.0,0.0,0.0,0.001962857142857143,0.000611904761904762,0.001962857142857143,0.0,0.0009513632181186721,4,0.8704512372634643,-0.00025428571428571427,
10570,50000.0,1,2,2,25,0,0,0,0,3,3,46741.0,48883.0,50074.0,60158.0,75277.0,90464.0,2900.0,2000.0,14455.0,16560.0,17000.0,0.0,0,Adults,University,Single,Q1,0.05932532782357875,0.03994088748651995,0.24028391901326507,0.21998751278610998,0.1879200565970994,0.93482,0.97766,1.00148,1.20316,1.50554,1.80928,1.2386566666666667,1.80928,0.93482,0.35065266767367775,0,0.5166806685532367,-0.87446,-0.12859472877352066
10571,360000.0,2,1,1,40,-1,-1,-2,-1,-1,-1,10210.0,-1814.0,-11035.0,12319.0,6050.0,2125.0,0.0,0.0,32319.0,6050.0,2125.0,35860.0,0,Adults,Graduate School,Married,Q5,,,2.0,1.0,1.0,0.02836111111111111,-0.005038888888888889,-0.03065277777777778,0.03421944444444444,0.016805555555555556,0.005902777777777778,0.008266203703703703,0.03421944444444444,-0.03065277777777778,0.0238645969137111,0,4.804705882352941,0.022458333333333334,
10572,100000.0,2,3,2,41,-1,-1,-1,-1,0,-1,7432.0,1633.0,2043.0,4830.0,3535.0,4307.0,1633.0,2043.0,4830.0,0.0,4307.0,0.0,1,Adults,High School,Single,Q2,1.0,1.0,1.0,0.0,1.0,0.07432,0.01633,0.02043,0.0483,0.03535,0.04307,0.03963333333333333,0.07432,0.01633,0.021072479366858247,0,1.7255630369166473,0.03125,0.0
10573,360000.0,2,1,2,29,-1,-1,-2,-2,-2,-1,1498.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,902.0,0.0,0,Adults,Graduate School,Single,Q5,,,,,1.0,0.004161111111111111,0.0,0.0,0.0,0.0,0.0025055555555555556,0.0011111111111111111,0.004161111111111111,0.0,0.0017991801973999296,4,1.6607538802660753,0.0016555555555555555,
10574,120000.0,2,1,2,31,-1,-1,-1,0,-1,0,388.0,-26.0,74.0,374.0,1549.0,7101.0,0.0,100.0,300.0,1584.0,7010.0,4500.0,0,Adults,Graduate School,Single,Q3,,1.3513513513513513,0.8021390374331551,1.0225952227243382,0.9871849035347134,0.0032333333333333333,-0.00021666666666666666,0.0006166666666666666,0.0031166666666666665,0.012908333333333334,0.059175,0.01313888888888889,0.059175,-0.00021666666666666666,0.02303527106337069,0,0.0546401915223208,-0.05594166666666667,
10575,20000.0,2,3,1,51,0,0,0,-2,-2,-2,19255.0,20650.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,Adults,High School,Married,Q1,0.09685230024213075,,,,,0.96275,1.0325,0.0,0.0,0.0,0.0,0.3325416666666667,1.0325,0.0,0.5156432976551394,4,,0.96275,
10576,100000.0,1,1,2,31,2,2,2,2,2,2,84886.0,86729.0,87706.0,88859.0,90685.0,92736.0,4100.0,3300.0,3500.0,3400.0,3700.0,4000.0,1,Adults,Graduate School,Single,Q2,0.04727369161410831,0.037625704056735,0.039388244297144916,0.037492418812372495,0.039898205659075224,0.84886,0.86729,0.87706,0.88859,0.90685,0.92736,0.8860016666666667,0.92736,0.84886,0.028147637497073663,0,0.9153511042097998,-0.07850000000000001,0.007375485955033088
10577,60000.0,1,2,2,22,0,0,0,0,0,-1,60103.0,52193.0,44934.0,17769.0,10400.0,1760.0,3033.0,2093.0,560.0,600.0,1760.0,17933.0,0,Youth,University,Single,Q2,0.05811124097101144,0.04657942760493168,0.031515560808149025,0.057692307692307696,1.0,1.0017166666666666,0.8698833333333333,0.7489,0.29615,0.17333333333333334,0.029333333333333333,0.519886111111111,1.0017166666666666,0.029333333333333333,0.4044514319718427,0,34.14943181818182,0.9723833333333333,-0.9418887590289886
10578,240000.0,2,1,2,28,-1,2,2,-1,-1,-2,5018.0,2300.0,0.0,2500.0,0.0,0.0,0.0,200.0,2500.0,0.0,0.0,0.0,1,Adults,Graduate School,Single,Q4,0.0,,1.0,,,0.020908333333333334,0.009583333333333333,0.0,0.010416666666666666,0.0,0.0,0.0068180555555555555,0.020908333333333334,0.0,0.008468652025536864,3,,0.020908333333333334,
